8.5, 10.625, 0
8.5, 10.75, 0
8.5, 13, 0
8.5, 15.25, 0
8.5, 15.25, 0
9.25, 15.25, 0
10, 15.25, 0
10, 15.25, 0
10, 13.75, 0
10, 12.25, 0
10, 12.25, 0
10.75, 12.25, 0
11.5, 12.25, 0
11.5, 12.25, 0
11.5, 11.5, 0
11.5, 10.75, 0
11.5, 10.75, 0
10, 10.75, 0
8.5, 10.75, 0
8.5, 10.875, 0
8.5, 13.125, 0
8.5, 15.375, 0
8.5, 15.375, 0
9.25, 15.375, 0
10, 15.375, 0
10, 15.375, 0
10, 13.875, 0
10, 12.375, 0
10, 12.375, 0
10.75, 12.375, 0
11.5, 12.375, 0
11.5, 12.375, 0
11.5, 11.625, 0
11.5, 10.875, 0
11.5, 10.875, 0
10, 10.875, 0
8.5, 10.875, 0
8.5, 11, 0
8.5, 13.25, 0
8.5, 15.5, 0
8.5, 15.5, 0
9.25, 15.5, 0
10, 15.5, 0
10, 15.5, 0
10, 14, 0
10, 12.5, 0
10, 12.5, 0
10.75, 12.5, 0
11.5, 12.5, 0
11.5, 12.5, 0
11.5, 11.75, 0
11.5, 11, 0
11.5, 11, 0
10, 11, 0
8.5, 11, 0
8.5, 11.125, 0
8.5, 13.375, 0
8.5, 15.625, 0
8.5, 15.625, 0
9.25, 15.625, 0
10, 15.625, 0
10, 15.625, 0
10, 14.125, 0
10, 12.625, 0
10, 12.625, 0
10.75, 12.625, 0
11.5, 12.625, 0
11.5, 12.625, 0
11.5, 11.875, 0
11.5, 11.125, 0
11.5, 11.125, 0
10, 11.125, 0
8.5, 11.125, 0
8.5, 11.25, 0
8.5, 13.5, 0
8.5, 15.75, 0
8.5, 15.75, 0
9.25, 15.75, 0
10, 15.75, 0
10, 15.75, 0
10, 14.25, 0
10, 12.75, 0
10, 12.75, 0
10.75, 12.75, 0
11.5, 12.75, 0
11.5, 12.75, 0
11.5, 12, 0
11.5, 11.25, 0
11.5, 11.25, 0
10, 11.25, 0
8.5, 11.25, 0
8.5, 11.375, 0
8.5, 13.625, 0
8.5, 15.875, 0
8.5, 15.875, 0
9.25, 15.875, 0
10, 15.875, 0
10, 15.875, 0
10, 14.375, 0
10, 12.875, 0
10, 12.875, 0
10.75, 12.875, 0
11.5, 12.875, 0
11.5, 12.875, 0
11.5, 12.125, 0
11.5, 11.375, 0
11.5, 11.375, 0
10, 11.375, 0
8.5, 11.375, 0
8.5, 11.5, 0
8.5, 13.75, 0
8.5, 16, 0
8.5, 16, 0
9.25, 16, 0
10, 16, 0
10, 16, 0
10, 14.5, 0
10, 13, 0
10, 13, 0
10.75, 13, 0
11.5, 13, 0
11.5, 13, 0
11.5, 12.25, 0
11.5, 11.5, 0
11.5, 11.5, 0
10, 11.5, 0
8.5, 11.5, 0
8.5, 11.625, 0
8.5, 13.875, 0
8.5, 16.125, 0
8.5, 16.125, 0
9.25, 16.125, 0
10, 16.125, 0
10, 16.125, 0
10, 14.625, 0
10, 13.125, 0
10, 13.125, 0
10.75, 13.125, 0
11.5, 13.125, 0
11.5, 13.125, 0
11.5, 12.375, 0
11.5, 11.625, 0
11.5, 11.625, 0
10, 11.625, 0
8.5, 11.625, 0
8.5, 11.75, 0
8.5, 14, 0
8.5, 16.25, 0
8.5, 16.25, 0
9.25, 16.25, 0
10, 16.25, 0
10, 16.25, 0
10, 14.75, 0
10, 13.25, 0
10, 13.25, 0
10.75, 13.25, 0
11.5, 13.25, 0
11.5, 13.25, 0
11.5, 12.5, 0
11.5, 11.75, 0
11.5, 11.75, 0
10, 11.75, 0
8.5, 11.75, 0
8.5, 11.75, 0
8.5, 14, 0
8.5, 16.25, 0
8.5, 16.25, 0
9.25, 16.25, 0
10, 16.25, 0
10, 16.25, 0
10, 14.75, 0
10, 13.25, 0
10, 13.25, 0
10.75, 13.25, 0
11.5, 13.25, 0
11.5, 13.25, 0
11.5, 12.5, 0
11.5, 11.75, 0
11.5, 11.75, 0
10, 11.75, 0
8.5, 11.75, 0
8.5625, 11.75, 0
8.5625, 14, 0
8.5625, 16.25, 0
8.5625, 16.25, 0
9.3125, 16.25, 0
10.0625, 16.25, 0
10.0625, 16.25, 0
10.0625, 14.75, 0
10.0625, 13.25, 0
10.0625, 13.25, 0
10.8125, 13.25, 0
11.5625, 13.25, 0
11.5625, 13.25, 0
11.5625, 12.5, 0
11.5625, 11.75, 0
11.5625, 11.75, 0
10.0625, 11.75, 0
8.5625, 11.75, 0
8.625, 11.75, 0
8.625, 14, 0
8.625, 16.25, 0
8.625, 16.25, 0
9.375, 16.25, 0
10.125, 16.25, 0
10.125, 16.25, 0
10.125, 14.75, 0
10.125, 13.25, 0
10.125, 13.25, 0
10.875, 13.25, 0
11.625, 13.25, 0
11.625, 13.25, 0
11.625, 12.5, 0
11.625, 11.75, 0
11.625, 11.75, 0
10.125, 11.75, 0
8.625, 11.75, 0
8.6875, 11.75, 0
8.6875, 14, 0
8.6875, 16.25, 0
8.6875, 16.25, 0
9.4375, 16.25, 0
10.1875, 16.25, 0
10.1875, 16.25, 0
10.1875, 14.75, 0
10.1875, 13.25, 0
10.1875, 13.25, 0
10.9375, 13.25, 0
11.6875, 13.25, 0
11.6875, 13.25, 0
11.6875, 12.5, 0
11.6875, 11.75, 0
11.6875, 11.75, 0
10.1875, 11.75, 0
8.6875, 11.75, 0
8.75, 11.75, 0
8.75, 14, 0
8.75, 16.25, 0
8.75, 16.25, 0
9.5, 16.25, 0
10.25, 16.25, 0
10.25, 16.25, 0
10.25, 14.75, 0
10.25, 13.25, 0
10.25, 13.25, 0
11, 13.25, 0
11.75, 13.25, 0
11.75, 13.25, 0
11.75, 12.5, 0
11.75, 11.75, 0
11.75, 11.75, 0
10.25, 11.75, 0
8.75, 11.75, 0
8.8125, 11.75, 0
8.8125, 14, 0
8.8125, 16.25, 0
8.8125, 16.25, 0
9.5625, 16.25, 0
10.3125, 16.25, 0
10.3125, 16.25, 0
10.3125, 14.75, 0
10.3125, 13.25, 0
10.3125, 13.25, 0
11.0625, 13.25, 0
11.8125, 13.25, 0
11.8125, 13.25, 0
11.8125, 12.5, 0
11.8125, 11.75, 0
11.8125, 11.75, 0
10.3125, 11.75, 0
8.8125, 11.75, 0
8.875, 11.75, 0
8.875, 14, 0
8.875, 16.25, 0
8.875, 16.25, 0
9.625, 16.25, 0
10.375, 16.25, 0
10.375, 16.25, 0
10.375, 14.75, 0
10.375, 13.25, 0
10.375, 13.25, 0
11.125, 13.25, 0
11.875, 13.25, 0
11.875, 13.25, 0
11.875, 12.5, 0
11.875, 11.75, 0
11.875, 11.75, 0
10.375, 11.75, 0
8.875, 11.75, 0
8.9375, 11.75, 0
8.9375, 14, 0
8.9375, 16.25, 0
8.9375, 16.25, 0
9.6875, 16.25, 0
10.4375, 16.25, 0
10.4375, 16.25, 0
10.4375, 14.75, 0
10.4375, 13.25, 0
10.4375, 13.25, 0
11.1875, 13.25, 0
11.9375, 13.25, 0
11.9375, 13.25, 0
11.9375, 12.5, 0
11.9375, 11.75, 0
11.9375, 11.75, 0
10.4375, 11.75, 0
8.9375, 11.75, 0
9, 11.75, 0
9, 14, 0
9, 16.25, 0
9, 16.25, 0
9.75, 16.25, 0
10.5, 16.25, 0
10.5, 16.25, 0
10.5, 14.75, 0
10.5, 13.25, 0
10.5, 13.25, 0
11.25, 13.25, 0
12, 13.25, 0
12, 13.25, 0
12, 12.5, 0
12, 11.75, 0
12, 11.75, 0
10.5, 11.75, 0
9, 11.75, 0
9.0625, 11.75, 0
9.0625, 14, 0
9.0625, 16.25, 0
9.0625, 16.25, 0
9.8125, 16.25, 0
10.5625, 16.25, 0
10.5625, 16.25, 0
10.5625, 14.75, 0
10.5625, 13.25, 0
10.5625, 13.25, 0
11.3125, 13.25, 0
12.0625, 13.25, 0
12.0625, 13.25, 0
12.0625, 12.5, 0
12.0625, 11.75, 0
12.0625, 11.75, 0
10.5625, 11.75, 0
9.0625, 11.75, 0
9.125, 11.75, 0
9.125, 14, 0
9.125, 16.25, 0
9.125, 16.25, 0
9.875, 16.25, 0
10.625, 16.25, 0
10.625, 16.25, 0
10.625, 14.75, 0
10.625, 13.25, 0
10.625, 13.25, 0
11.375, 13.25, 0
12.125, 13.25, 0
12.125, 13.25, 0
12.125, 12.5, 0
12.125, 11.75, 0
12.125, 11.75, 0
10.625, 11.75, 0
9.125, 11.75, 0
9.1875, 11.75, 0
9.1875, 14, 0
9.1875, 16.25, 0
9.1875, 16.25, 0
9.9375, 16.25, 0
10.6875, 16.25, 0
10.6875, 16.25, 0
10.6875, 14.75, 0
10.6875, 13.25, 0
10.6875, 13.25, 0
11.4375, 13.25, 0
12.1875, 13.25, 0
12.1875, 13.25, 0
12.1875, 12.5, 0
12.1875, 11.75, 0
12.1875, 11.75, 0
10.6875, 11.75, 0
9.1875, 11.75, 0
9.25, 11.75, 0
9.25, 14, 0
9.25, 16.25, 0
9.25, 16.25, 0
10, 16.25, 0
10.75, 16.25, 0
10.75, 16.25, 0
10.75, 14.75, 0
10.75, 13.25, 0
10.75, 13.25, 0
11.5, 13.25, 0
12.25, 13.25, 0
12.25, 13.25, 0
12.25, 12.5, 0
12.25, 11.75, 0
12.25, 11.75, 0
10.75, 11.75, 0
9.25, 11.75, 0
9.3125, 11.75, 0
9.3125, 14, 0
9.3125, 16.25, 0
9.3125, 16.25, 0
10.0625, 16.25, 0
10.8125, 16.25, 0
10.8125, 16.25, 0
10.8125, 14.75, 0
10.8125, 13.25, 0
10.8125, 13.25, 0
11.5625, 13.25, 0
12.3125, 13.25, 0
12.3125, 13.25, 0
12.3125, 12.5, 0
12.3125, 11.75, 0
12.3125, 11.75, 0
10.8125, 11.75, 0
9.3125, 11.75, 0
9.375, 11.75, 0
9.375, 14, 0
9.375, 16.25, 0
9.375, 16.25, 0
10.125, 16.25, 0
10.875, 16.25, 0
10.875, 16.25, 0
10.875, 14.75, 0
10.875, 13.25, 0
10.875, 13.25, 0
11.625, 13.25, 0
12.375, 13.25, 0
12.375, 13.25, 0
12.375, 12.5, 0
12.375, 11.75, 0
12.375, 11.75, 0
10.875, 11.75, 0
9.375, 11.75, 0
9.4375, 11.75, 0
9.4375, 14, 0
9.4375, 16.25, 0
9.4375, 16.25, 0
10.1875, 16.25, 0
10.9375, 16.25, 0
10.9375, 16.25, 0
10.9375, 14.75, 0
10.9375, 13.25, 0
10.9375, 13.25, 0
11.6875, 13.25, 0
12.4375, 13.25, 0
12.4375, 13.25, 0
12.4375, 12.5, 0
12.4375, 11.75, 0
12.4375, 11.75, 0
10.9375, 11.75, 0
9.4375, 11.75, 0
9.5, 11.75, 0
9.5, 14, 0
9.5, 16.25, 0
9.5, 16.25, 0
10.25, 16.25, 0
11, 16.25, 0
11, 16.25, 0
11, 14.75, 0
11, 13.25, 0
11, 13.25, 0
11.75, 13.25, 0
12.5, 13.25, 0
12.5, 13.25, 0
12.5, 12.5, 0
12.5, 11.75, 0
12.5, 11.75, 0
11, 11.75, 0
9.5, 11.75, 0
9.5625, 11.75, 0
9.5625, 14, 0
9.5625, 16.25, 0
9.5625, 16.25, 0
10.3125, 16.25, 0
11.0625, 16.25, 0
11.0625, 16.25, 0
11.0625, 14.75, 0
11.0625, 13.25, 0
11.0625, 13.25, 0
11.8125, 13.25, 0
12.5625, 13.25, 0
12.5625, 13.25, 0
12.5625, 12.5, 0
12.5625, 11.75, 0
12.5625, 11.75, 0
11.0625, 11.75, 0
9.5625, 11.75, 0
9.625, 11.75, 0
9.625, 14, 0
9.625, 16.25, 0
9.625, 16.25, 0
10.375, 16.25, 0
11.125, 16.25, 0
11.125, 16.25, 0
11.125, 14.75, 0
11.125, 13.25, 0
11.125, 13.25, 0
11.875, 13.25, 0
12.625, 13.25, 0
12.625, 13.25, 0
12.625, 12.5, 0
12.625, 11.75, 0
12.625, 11.75, 0
11.125, 11.75, 0
9.625, 11.75, 0
9.6875, 11.75, 0
9.6875, 14, 0
9.6875, 16.25, 0
9.6875, 16.25, 0
10.4375, 16.25, 0
11.1875, 16.25, 0
11.1875, 16.25, 0
11.1875, 14.75, 0
11.1875, 13.25, 0
11.1875, 13.25, 0
11.9375, 13.25, 0
12.6875, 13.25, 0
12.6875, 13.25, 0
12.6875, 12.5, 0
12.6875, 11.75, 0
12.6875, 11.75, 0
11.1875, 11.75, 0
9.6875, 11.75, 0
9.75, 11.75, 0
9.75, 14, 0
9.75, 16.25, 0
9.75, 16.25, 0
10.5, 16.25, 0
11.25, 16.25, 0
11.25, 16.25, 0
11.25, 14.75, 0
11.25, 13.25, 0
11.25, 13.25, 0
12, 13.25, 0
12.75, 13.25, 0
12.75, 13.25, 0
12.75, 12.5, 0
12.75, 11.75, 0
12.75, 11.75, 0
11.25, 11.75, 0
9.75, 11.75, 0
9.8125, 11.75, 0
9.8125, 14, 0
9.8125, 16.25, 0
9.8125, 16.25, 0
10.5625, 16.25, 0
11.3125, 16.25, 0
11.3125, 16.25, 0
11.3125, 14.75, 0
11.3125, 13.25, 0
11.3125, 13.25, 0
12.0625, 13.25, 0
12.8125, 13.25, 0
12.8125, 13.25, 0
12.8125, 12.5, 0
12.8125, 11.75, 0
12.8125, 11.75, 0
11.3125, 11.75, 0
9.8125, 11.75, 0
9.875, 11.75, 0
9.875, 14, 0
9.875, 16.25, 0
9.875, 16.25, 0
10.625, 16.25, 0
11.375, 16.25, 0
11.375, 16.25, 0
11.375, 14.75, 0
11.375, 13.25, 0
11.375, 13.25, 0
12.125, 13.25, 0
12.875, 13.25, 0
12.875, 13.25, 0
12.875, 12.5, 0
12.875, 11.75, 0
12.875, 11.75, 0
11.375, 11.75, 0
9.875, 11.75, 0
9.9375, 11.75, 0
9.9375, 14, 0
9.9375, 16.25, 0
9.9375, 16.25, 0
10.6875, 16.25, 0
11.4375, 16.25, 0
11.4375, 16.25, 0
11.4375, 14.75, 0
11.4375, 13.25, 0
11.4375, 13.25, 0
12.1875, 13.25, 0
12.9375, 13.25, 0
12.9375, 13.25, 0
12.9375, 12.5, 0
12.9375, 11.75, 0
12.9375, 11.75, 0
11.4375, 11.75, 0
9.9375, 11.75, 0
10, 11.75, 0
10, 14, 0
10, 16.25, 0
10, 16.25, 0
10.75, 16.25, 0
11.5, 16.25, 0
11.5, 16.25, 0
11.5, 14.75, 0
11.5, 13.25, 0
11.5, 13.25, 0
12.25, 13.25, 0
13, 13.25, 0
13, 13.25, 0
13, 12.5, 0
13, 11.75, 0
13, 11.75, 0
11.5, 11.75, 0
10, 11.75, 0
10.0625, 11.75, 0
10.0625, 14, 0
10.0625, 16.25, 0
10.0625, 16.25, 0
10.8125, 16.25, 0
11.5625, 16.25, 0
11.5625, 16.25, 0
11.5625, 14.75, 0
11.5625, 13.25, 0
11.5625, 13.25, 0
12.3125, 13.25, 0
13.0625, 13.25, 0
13.0625, 13.25, 0
13.0625, 12.5, 0
13.0625, 11.75, 0
13.0625, 11.75, 0
11.5625, 11.75, 0
10.0625, 11.75, 0
10.125, 11.75, 0
10.125, 14, 0
10.125, 16.25, 0
10.125, 16.25, 0
10.875, 16.25, 0
11.625, 16.25, 0
11.625, 16.25, 0
11.625, 14.75, 0
11.625, 13.25, 0
11.625, 13.25, 0
12.375, 13.25, 0
13.125, 13.25, 0
13.125, 13.25, 0
13.125, 12.5, 0
13.125, 11.75, 0
13.125, 11.75, 0
11.625, 11.75, 0
10.125, 11.75, 0
10.1875, 11.75, 0
10.1875, 14, 0
10.1875, 16.25, 0
10.1875, 16.25, 0
10.9375, 16.25, 0
11.6875, 16.25, 0
11.6875, 16.25, 0
11.6875, 14.75, 0
11.6875, 13.25, 0
11.6875, 13.25, 0
12.4375, 13.25, 0
13.1875, 13.25, 0
13.1875, 13.25, 0
13.1875, 12.5, 0
13.1875, 11.75, 0
13.1875, 11.75, 0
11.6875, 11.75, 0
10.1875, 11.75, 0
10.25, 11.75, 0
10.25, 14, 0
10.25, 16.25, 0
10.25, 16.25, 0
11, 16.25, 0
11.75, 16.25, 0
11.75, 16.25, 0
11.75, 14.75, 0
11.75, 13.25, 0
11.75, 13.25, 0
12.5, 13.25, 0
13.25, 13.25, 0
13.25, 13.25, 0
13.25, 12.5, 0
13.25, 11.75, 0
13.25, 11.75, 0
11.75, 11.75, 0
10.25, 11.75, 0
10.3125, 11.75, 0
10.3125, 14, 0
10.3125, 16.25, 0
10.3125, 16.25, 0
11.0625, 16.25, 0
11.8125, 16.25, 0
11.8125, 16.25, 0
11.8125, 14.75, 0
11.8125, 13.25, 0
11.8125, 13.25, 0
12.5625, 13.25, 0
13.3125, 13.25, 0
13.3125, 13.25, 0
13.3125, 12.5, 0
13.3125, 11.75, 0
13.3125, 11.75, 0
11.8125, 11.75, 0
10.3125, 11.75, 0
10.375, 11.75, 0
10.375, 14, 0
10.375, 16.25, 0
10.375, 16.25, 0
11.125, 16.25, 0
11.875, 16.25, 0
11.875, 16.25, 0
11.875, 14.75, 0
11.875, 13.25, 0
11.875, 13.25, 0
12.625, 13.25, 0
13.375, 13.25, 0
13.375, 13.25, 0
13.375, 12.5, 0
13.375, 11.75, 0
13.375, 11.75, 0
11.875, 11.75, 0
10.375, 11.75, 0
10.4375, 11.75, 0
10.4375, 14, 0
10.4375, 16.25, 0
10.4375, 16.25, 0
11.1875, 16.25, 0
11.9375, 16.25, 0
11.9375, 16.25, 0
11.9375, 14.75, 0
11.9375, 13.25, 0
11.9375, 13.25, 0
12.6875, 13.25, 0
13.4375, 13.25, 0
13.4375, 13.25, 0
13.4375, 12.5, 0
13.4375, 11.75, 0
13.4375, 11.75, 0
11.9375, 11.75, 0
10.4375, 11.75, 0
10.5, 11.75, 0
10.5, 14, 0
10.5, 16.25, 0
10.5, 16.25, 0
11.25, 16.25, 0
12, 16.25, 0
12, 16.25, 0
12, 14.75, 0
12, 13.25, 0
12, 13.25, 0
12.75, 13.25, 0
13.5, 13.25, 0
13.5, 13.25, 0
13.5, 12.5, 0
13.5, 11.75, 0
13.5, 11.75, 0
12, 11.75, 0
10.5, 11.75, 0
10.5, 11.75, 0
10.5, 14, 0
10.5, 16.25, 0
10.5, 16.25, 0
11.25, 16.25, 0
12, 16.25, 0
12, 16.25, 0
12, 14.75, 0
12, 13.25, 0
12, 13.25, 0
12.75, 13.25, 0
13.5, 13.25, 0
13.5, 13.25, 0
