0.837006, 2.98305, 0
0.832101, 2.89684, 0
0.824593, 2.85018, 0
0.815639, 2.82535, 0
0.805592, 2.81748, 0
0.794572, 2.82535, 0
0.782547, 2.85018, 0
0.769251, 2.89684, 0
0.753612, 2.98306, 0
0.858706, 2.96135, 0
0.855903, 2.85089, 0
0.850043, 2.7844, 0
0.842601, 2.73983, 0
0.834048, 2.7106, 0
0.824612, 2.6939, 0
0.814422, 2.68845, 0
0.803545, 2.6939, 0
0.792002, 2.7106, 0
0.779751, 2.73983, 0
0.76665, 2.7844, 0
0.752309, 2.85089, 0
0.735335, 2.96135, 0
0.870779, 3.07086, 0
0.874525, 2.87317, 0
0.871049, 2.77951, 0
0.865364, 2.71523, 0
0.858299, 2.66857, 0
0.850205, 2.63494, 0
0.841279, 2.61206, 0
0.831648, 2.59874, 0
0.821396, 2.59436, 0
0.810581, 2.59874, 0
0.799233, 2.61206, 0
0.787355, 2.63494, 0
0.774905, 2.66857, 0
0.76177, 2.71523, 0
0.747678, 2.77951, 0
0.731875, 2.87317, 0
0.70942, 3.07086, 0
0.886576, 2.97375, 0
0.887729, 2.82385, 0
0.88446, 2.73372, 0
0.879206, 2.66835, 0
0.872627, 2.61874, 0
0.865033, 2.58099, 0
0.856609, 2.55304, 0
0.847479, 2.53372, 0
0.837736, 2.52237, 0
0.827448, 2.51863, 0
0.816668, 2.52237, 0
0.805433, 2.53372, 0
0.793758, 2.55304, 0
0.781639, 2.58099, 0
0.769033, 2.61874, 0
0.755835, 2.66835, 0
0.74181, 2.73372, 0
0.726371, 2.82385, 0
0.707144, 2.97376, 0
0.898268, 2.9352, 0
0.89939, 2.7945, 0
0.896627, 2.70393, 0
0.891933, 2.63623, 0
0.885911, 2.58337, 0
0.878857, 2.54173, 0
0.870952, 2.50934, 0
0.862321, 2.48502, 0
0.853059, 2.46808, 0
0.843242, 2.45806, 0
0.83293, 2.45475, 0
0.822175, 2.45806, 0
0.811013, 2.46808, 0
0.799471, 2.48502, 0
0.787558, 2.50934, 0
0.775263, 2.54173, 0
0.76254, 2.58337, 0
0.749284, 2.63623, 0
0.735269, 2.70393, 0
0.719958, 2.7945, 0
0.701459, 2.9352, 0
0.908082, 2.91935, 0
0.909828, 2.77865, 0
0.907744, 2.6857, 0
0.9037, 2.61501, 0
0.898294, 2.55879, 0
0.891821, 2.51344, 0
0.884464, 2.47701, 0
0.87635, 2.44831, 0
0.867576, 2.42658, 0
0.85822, 2.41135, 0
0.84835, 2.40233, 0
0.838021, 2.39934, 0
0.827283, 2.40233, 0
0.816174, 2.41135, 0
0.804725, 2.42658, 0
0.792956, 2.44831, 0
0.78087, 2.47701, 0
0.76845, 2.51344, 0
0.755644, 2.55879, 0
0.742342, 2.61501, 0
0.728313, 2.6857, 0
0.71302, 2.77865, 0
0.694648, 2.91936, 0
0.9164, 2.91904, 0
0.919173, 2.77317, 0
0.917899, 2.67654, 0
0.91458, 2.60241, 0
0.909842, 2.54274, 0
0.903992, 2.49382, 0
0.897218, 2.45364, 0
0.889647, 2.42096, 0
0.881382, 2.395, 0
0.872501, 2.37524, 0
0.863076, 2.36134, 0
0.853165, 2.35308, 0
0.842824, 2.35034, 0
0.832098, 2.35308, 0
0.82103, 2.36134, 0
0.809651, 2.37524, 0
0.797988, 2.395, 0
0.786054, 2.42096, 0
0.773847, 2.45364, 0
0.761343, 2.49382, 0
0.748483, 2.54274, 0
0.735148, 2.60241, 0
0.72109, 2.67654, 0
0.705738, 2.77317, 0
0.68714, 2.91905, 0
0.923285, 2.93208, 0
0.927473, 2.77632, 0
0.927131, 2.67488, 0
0.924606, 2.59692, 0
0.920587, 2.53371, 0
0.915401, 2.48131, 0
0.909244, 2.43759, 0
